UID,"Applic
date",Loan/Card/Overdraft Type,Amount/AMD,Approved/declined,Reason of decline,"Approved
limit",Loyal/Payroll,Local Currency Average balance for last 1month (customer level),Local Currency Average balance for last 6 months (customer level),Credit turnover  for last 6 months (customer level),Debit turnover for last 6 months (customer level),Gender,Marital Status,# of children,Education Level,Home Ownership status,Relationship start date (with the Bank),ID Type,Citizenship,Country of Residency,Customer segment,Employer,Industry,Job Title,Occupation type,Employed since (current employer),Duration with previous employer (years),Other income weighted,Salary weighted,Experience(Current employer),Total Experience,Total income,Total turnover,Debt/Income
2866,20200526,5,4000000.0,0,21,4000000.0,1,704474.0,627098.0,4396881.0,-3182520.0,0,3,0.0,5,0,20160618,4,0,1,1,1660,12,1733,3,20160617.0,0.0,0.0,6304452.0,3.9424657534246577,3.9424657534246577,75653424.0,1214361.0,0.05287268954277601
1009,20190527,5,600000.0,0,21,300000.0,1,43490.0,66751.0,2045960.0,-1804062.0,0,3,0.0,0,4,20060411,4,0,1,0,2096,9,1200,3,20060201.0,0.0,0.0,3000000.0,13.323287671232876,13.323287671232876,36000000.0,241898.0,0.016666666666666666
2114,20190307,1,500000.0,0,21,500000.0,1,153635.0,184355.0,5110600.0,-4467243.0,1,2,2.0,0,1,20140331,3,0,1,1,1461,11,793,3,20160201.0,10.0,0.0,8870100.0,3.095890410958904,13.095890410958905,106441200.0,643357.0,0.004697429190952376
2533,20190904,2,200000.0,0,21,200000.0,1,92432.0,199663.0,4234906.0,-5478678.0,1,2,1.0,0,5,20111228,4,0,1,1,1400,18,409,3,19931027.0,0.0,540000.0,2887032.0,25.87123287671233,25.87123287671233,35184384.0,-1243772.0,0.0056843399617284756
5864,20201021,5,350000.0,0,21,350000.0,1,4774.0,2977.0,792060.0,-791400.0,1,3,0.0,3,0,20200210,3,0,1,0,1857,23,2046,5,20200130.0,0.0,0.0,1320000.0,0.726027397260274,0.726027397260274,15840000.0,660.0,0.022095959595959596
3430,20200129,0,50000.0,0,21,50000.0,1,92162.0,22009.0,402811.0,-302151.0,1,3,0.0,5,5,20191017,4,0,1,0,1867,23,2097,5,20190901.0,0.0,0.0,1352100.0,0.410958904109589,0.410958904109589,16225200.0,100660.0,0.0030816261124670266
456,20191201,5,600000.0,0,21,600000.0,1,27369.0,36702.0,643462.0,-621800.0,0,2,2.0,4,1,20110830,4,0,1,0,1278,10,1579,3,20181119.0,6.0,0.0,1200000.0,1.0328767123287672,7.032876712328767,14400000.0,21662.0,0.041666666666666664
1120,20181008,1,2000000.0,0,21,2000000.0,1,1133984.0,829168.0,34658508.0,-39390732.0,1,2,3.0,0,0,20130214,4,0,1,1,366,12,1765,3,20170109.0,2.0,34800000.0,19608000.0,1.7452054794520548,3.745205479452055,270096000.0,-4732224.0,0.007404774598661216
5885,20200902,0,100000.0,0,21,100000.0,1,190.0,436.0,370290.0,-370200.0,1,5,0.0,4,0,20200311,3,0,1,0,1857,23,2041,5,20200305.0,0.0,0.0,1116000.0,0.4958904109589041,0.4958904109589041,13392000.0,90.0,0.007467144563918757
5055,20190804,5,3400000.0,0,21,3400000.0,1,206542.0,107451.0,7731461.0,-9802541.0,0,3,0.0,0,4,20120824,4,0,1,1,2073,12,1879,3,20120806.0,7.0,0.0,5977692.0,6.997260273972603,13.997260273972604,71732304.0,-2071080.0,0.04739844965805085
448,20181022,5,153000.0,0,21,153000.0,1,10017.0,8500.0,1953461.0,-1864636.0,1,2,2.0,2,2,20080902,4,0,1,0,1237,5,2426,3,20110901.0,0.0,0.0,2793372.0,7.145205479452055,7.145205479452055,33520464.0,88825.0,0.0045643759585189516
5077,20181107,0,1000000.0,0,21,1000000.0,1,163748.0,1911824.0,8683669.0,-16715540.0,0,3,0.0,0,0,20130311,3,0,1,1,2073,12,2302,3,20180511.0,1.0,0.0,10347840.0,0.4931506849315068,1.4931506849315068,124174080.0,-8031871.0,0.008053210460669409
4914,20190507,0,100000.0,0,21,100000.0,1,19726.0,58766.0,8767656.0,-5806391.0,0,3,0.0,0,0,20080703,4,0,1,1,1891,9,1067,0,20170515.0,1.0,0.0,5612160.0,1.978082191780822,2.978082191780822,67345920.0,2961265.0,0.0014848709468962633
4532,20200925,1,2000000.0,0,21,2000000.0,1,0.0,10352.0,63830893.0,-33050868.0,1,2,3.0,0,2,20180409,4,0,1,1,286,16,1576,3,20140501.0,0.0,34320000.0,0.0,6.4082191780821915,6.4082191780821915,34320000.0,30780025.0,0.05827505827505827
774,20200730,0,50000.0,0,21,50000.0,1,2694696.0,3122544.0,10417823.0,-9252823.0,0,3,0.0,0,0,20160206,3,0,1,1,2384,9,478,3,20190101.0,4.0,0.0,12000000.0,1.5780821917808219,5.578082191780822,144000000.0,1165000.0,0.00034722222222222224
1740,20180926,5,1000000.0,0,21,1000000.0,1,532488.0,865260.0,11024286.0,-11381060.0,1,3,0.0,0,0,20100624,3,0,1,1,2060,12,150,3,20180912.0,8.0,0.0,34722450.0,0.038356164383561646,8.038356164383561,416669400.0,-356774.0,0.00239998425610328
936,20181126,1,800000.0,0,21,800000.0,1,6960533.0,5843188.0,15470257.0,-13520692.0,0,2,2.0,0,4,20051019,3,0,1,1,1080,1,223,2,19921015.0,0.0,0.0,14483868.0,26.13150684931507,26.13150684931507,173806416.0,1949565.0,0.004602822027007334
2550,20180731,5,2170000.0,0,21,2170000.0,1,509144.0,503674.0,308095.0,-281800.0,0,3,0.0,0,0,20120203,4,0,1,0,740,4,73,3,20110501.0,0.0,4188000.0,739428.0,7.254794520547946,7.254794520547946,13061136.0,26295.0,0.16614175061036038
171,20180911,5,5000000.0,0,21,5000000.0,1,6352510.0,7659560.0,13727539.0,-18862890.0,0,0,1.0,2,0,20101223,4,0,1,1,1122,16,1751,3,20101217.0,0.0,0.0,8640000.0,7.739726027397261,7.739726027397261,103680000.0,-5135351.0,0.04822530864197531
6084,20180901,2,500000.0,0,21,500000.0,1,32734.0,44528.0,1025259.0,-1035184.0,1,3,0.0,0,0,20150223,4,0,1,1,1369,18,893,3,20150220.0,0.0,0.0,2544000.0,3.5315068493150683,3.5315068493150683,30528000.0,-9925.0,0.01637840670859539
5410,20190208,5,500000.0,0,21,500000.0,1,9338.0,82862.0,1400095.0,-1139000.0,0,3,0.0,0,0,20180709,3,0,1,1,1594,12,668,2,20180702.0,0.0,0.0,4200000.0,0.6054794520547945,0.6054794520547945,50400000.0,261095.0,0.00992063492063492
673,20190906,5,420000.0,0,21,420000.0,1,166217.0,104026.0,3363694.0,-3276489.0,0,3,0.0,0,4,20010823,4,0,1,0,2422,14,73,3,20010514.0,6.0,0.0,4716120.0,18.326027397260273,24.326027397260273,56593440.0,87205.0,0.007421354842540054
2251,20180607,0,100000.0,0,21,100000.0,1,24561.0,28429.0,801082.0,-800800.0,0,3,0.0,0,0,20170214,4,0,1,1,1660,12,552,3,20170210.0,1.5,0.0,2574216.0,1.3205479452054794,2.8205479452054796,30890592.0,282.0,0.003237231581706171
4321,20190516,0,500000.0,0,21,500000.0,1,79498.0,190927.0,1023646.0,-1230000.0,1,2,2.0,4,0,20081021,4,0,1,0,474,14,217,5,20080609.0,0.0,0.0,2041644.0,10.93972602739726,10.93972602739726,24499728.0,-206354.0,0.020408389840083124
4185,20190807,5,1500000.0,0,21,1500000.0,1,111142.0,191176.0,2715056.0,-2715000.0,1,2,1.0,0,1,20151029,4,0,1,1,474,14,313,3,20180401.0,0.5,0.0,5040000.0,1.3506849315068492,1.8506849315068492,60480000.0,56.0,0.0248015873015873
5213,20190521,0,100000.0,0,21,100000.0,1,161.0,11351.0,1338310.0,-671978.0,1,2,2.0,0,0,20160113,4,0,1,1,756,12,1765,3,20150301.0,1.0,0.0,9792000.0,4.2246575342465755,5.2246575342465755,117504000.0,666332.0,0.0008510348583877996
364,20191223,1,500000.0,0,21,500000.0,1,8136668.0,5049424.0,17095574.0,-9729113.0,1,2,3.0,0,4,20070219,4,0,1,1,1416,19,127,3,20210603.0,0.0,0.0,5221044.0,-1.4465753424657535,-1.4465753424657535,62652528.0,7366461.0,0.007980523946296308
6645,20190702,5,200000.0,0,21,200000.0,1,56052.0,288709.0,3321049.0,-4369609.0,1,2,1.0,0,0,20150917,4,0,1,0,145,14,2032,3,20141218.0,1.6,0.0,3600000.0,4.53972602739726,6.139726027397261,43200000.0,-1048560.0,0.004629629629629629
6295,20190724,0,50000.0,0,21,50000.0,1,22487.0,3727.0,208234.0,-207300.0,1,2,2.0,4,0,20190517,4,0,1,0,1694,14,2617,5,20170925.0,0.0,0.0,2514792.0,1.8273972602739725,1.8273972602739725,30177504.0,934.0,0.001656863337670339
793,20181020,5,1300000.0,0,21,1080000.0,1,19000.0,3592.0,81000.0,-81400.0,1,2,1.0,0,1,20150710,4,0,1,0,1217,12,1772,3,20131101.0,0.0,0.0,2175000.0,4.96986301369863,4.96986301369863,26100000.0,-400.0,0.04980842911877394
951,20180820,5,3500000.0,0,21,2995000.0,1,7572771.0,7506766.0,27213760.0,-25583011.0,1,2,2.0,0,4,20060123,3,0,1,1,1951,11,693,0,20080714.0,0.0,4630800.0,6000000.0,10.106849315068493,10.106849315068493,76630800.0,1630749.0,0.045673541187094484
1312,20191026,5,5000000.0,0,21,5000000.0,1,2238737.0,1385273.0,9045505.0,-6565060.0,1,2,4.0,0,4,19970929,3,0,1,1,1766,21,369,3,20050103.0,0.0,0.0,12444000.0,14.819178082191781,14.819178082191781,149328000.0,2480445.0,0.033483338690667525
4452,20190817,4,1880000.0,0,21,1880000.0,1,157624.0,318679.0,4343622.0,-4343907.0,1,3,0.0,0,0,20150728,4,0,1,1,1660,12,602,3,20160510.0,1.0,0.0,7264164.0,3.271232876712329,4.271232876712329,87169968.0,-285.0,0.02156706080240846
6368,20191212,5,690000.0,0,21,690000.0,1,11298.0,1903.0,934721.0,-1599584.0,1,3,0.0,5,0,20191106,4,0,1,0,1857,23,2090,5,20190828.0,0.0,0.0,1392804.0,0.29041095890410956,0.29041095890410956,16713648.0,-664863.0,0.04128362641118205
1650,20200625,5,6000000.0,0,21,6000000.0,1,459930.0,1824051.0,10844334.0,-13304187.0,1,2,2.0,0,0,20070811,4,0,1,1,998,1,693,0,20130617.0,0.0,17916000.0,10002000.0,7.027397260273973,7.027397260273973,137940000.0,-2459853.0,0.04349717268377556
3313,20191015,5,4000000.0,0,21,4000000.0,1,14943.0,2517.0,316565.0,-316000.0,1,2,0.0,0,0,20190719,4,0,1,1,1660,12,2557,3,20190715.0,0.0,0.0,6600000.0,0.25205479452054796,0.25205479452054796,79200000.0,565.0,0.050505050505050504
6137,20190312,2,450000.0,0,21,450000.0,1,0.0,363.0,1803000.0,-1803000.0,1,3,0.0,0,0,20180118,3,0,1,0,2002,11,351,5,20110101.0,0.0,0.0,2400000.0,8.197260273972603,8.197260273972603,28800000.0,0.0,0.015625
3103,20190916,5,3800000.0,0,21,3800000.0,1,116934.0,25229.0,2825704.0,-3911300.0,1,3,0.0,0,0,20181029,4,0,1,1,684,12,1308,3,20190902.0,1.0,0.0,10328016.0,0.038356164383561646,1.0383561643835617,123936192.0,-1085596.0,0.03066093881599977
2332,20200219,0,2000000.0,0,21,2000000.0,1,43145097.0,14063942.0,43911180.0,-961924.0,1,3,0.0,0,4,20090803,4,0,1,2,573,1,363,0,20180901.0,0.0,0.0,15412848.0,1.4684931506849315,1.4684931506849315,184954176.0,42949256.0,0.010813489282880534
5023,20180323,0,100000.0,0,21,100000.0,1,3349539.0,2245875.0,5283961.0,-2919000.0,1,2,2.0,0,4,20120907,4,0,1,0,828,1,650,0,20050101.0,0.0,0.0,8258784.0,13.23013698630137,13.23013698630137,99105408.0,2364961.0,0.0010090266718845453
1521,20200630,5,800000.0,0,21,800000.0,1,32250.0,37321.0,1870680.0,-1843340.0,1,2,2.0,3,0,20191217,4,0,1,0,1023,23,1618,2,20190120.0,0.0,0.0,1800000.0,1.4438356164383561,1.4438356164383561,21600000.0,27340.0,0.037037037037037035
453,20180317,0,350000.0,0,21,350000.0,1,3212.0,21659.0,1314607.0,-1314607.0,1,2,2.0,0,5,20081029,4,0,1,0,2344,12,1765,3,20171009.0,0.0,0.0,5238000.0,0.43561643835616437,0.43561643835616437,62856000.0,0.0,0.005568283059691995
1861,20180426,1,2500000.0,0,21,2500000.0,1,11634706.0,25801411.0,67921699.0,-108294577.0,1,2,2.0,0,0,20070411,4,0,1,1,2337,12,2334,3,20120501.0,0.0,24000000.0,21276000.0,5.989041095890411,5.989041095890411,279312000.0,-40372878.0,0.008950564243569915
2000,20180531,0,100000.0,0,21,100000.0,1,195334.0,126007.0,1080475.0,-970800.0,1,2,0.0,0,4,20120530,4,0,1,0,1093,19,751,5,20120601.0,0.0,0.0,2112000.0,6.0,6.0,25344000.0,109675.0,0.003945707070707071
2709,20180613,5,540000.0,0,21,540000.0,1,153122.0,149746.0,4083333.0,-3253913.0,1,2,2.0,0,2,20140612,3,0,1,1,1701,10,2052,5,20160301.0,4.0,0.0,6000000.0,2.2849315068493152,6.284931506849315,72000000.0,829420.0,0.0075
6034,20180718,4,1400000.0,0,21,1400000.0,1,38864.0,44843.0,1666055.0,-1383736.0,1,2,2.0,0,4,20150518,3,0,1,1,1425,19,1120,0,20161018.0,1.3,0.0,3123828.0,1.747945205479452,3.047945205479452,37485936.0,282319.0,0.03734734007975685
4007,20190819,5,2500000.0,0,21,2500000.0,1,315388.0,590665.0,1015965.0,-1489416.0,1,3,0.0,0,4,20140823,4,0,1,1,1896,4,915,2,20160215.0,3.0,0.0,13968000.0,3.5095890410958903,6.50958904109589,167616000.0,-473451.0,0.014915043909889271
3441,20200204,2,2000000.0,0,21,2000000.0,1,81681.0,43033.0,1475520.0,-1475000.0,1,2,2.0,0,4,20191023,4,0,1,1,1657,12,138,3,20191023.0,0.0,0.0,7596000.0,0.28493150684931506,0.28493150684931506,91152000.0,520.0,0.021941372652273125
2280,20200914,2,300000.0,0,21,300000.0,1,378376.0,224023.0,6595069.0,-6127590.0,0,2,2.0,0,2,20081216,4,0,1,1,1549,10,731,3,20170823.0,5.0,0.0,6992400.0,3.063013698630137,8.063013698630137,83908800.0,467479.0,0.0035753103369372463
3652,20200721,5,5400000.0,0,21,5400000.0,1,273613.0,78547.0,1484510.0,-1484300.0,1,2,0.0,0,5,20200415,4,0,1,1,1660,12,2309,3,20200406.0,0.0,0.0,9600000.0,0.29041095890410956,0.29041095890410956,115200000.0,210.0,0.046875
4517,20181005,1,400000.0,0,21,400000.0,1,24127.0,14405.0,1326650.0,-1323800.0,1,3,0.0,0,0,20171024,2,12,1,0,1600,3,869,3,20130601.0,0.0,0.0,2376000.0,5.347945205479452,5.347945205479452,28512000.0,2850.0,0.014029180695847363
2416,20200220,1,50000.0,0,21,50000.0,1,1821.0,940080.0,15704355.0,-15697741.0,1,2,1.0,0,0,20100621,3,0,1,1,863,12,763,5,20160301.0,2.5,6000000.0,4200000.0,3.9753424657534246,6.475342465753425,56400000.0,6614.0,0.0008865248226950354
6767,20200206,1,500000.0,0,21,500000.0,1,86812.0,69755.0,1279150.0,-1279222.0,1,2,0.0,2,0,20160913,4,0,1,1,2440,5,1367,3,19990901.0,0.0,600000.0,2160000.0,20.446575342465753,20.446575342465753,26520000.0,-72.0,0.01885369532428356
6923,20200401,5,500000.0,0,21,500000.0,1,84662.0,105761.0,2809459.0,-2512100.0,1,2,3.0,2,6,20161017,3,0,1,1,2440,5,1366,3,19961001.0,0.0,2289852.0,3525696.0,23.515068493150686,23.515068493150686,44598204.0,297359.0,0.01121121379686052
5735,20200113,0,100000.0,0,21,100000.0,2,79935.0,13467.0,354000.0,0.0,1,2,2.0,0,4,20191127,4,0,1,0,1857,23,406,3,20131101.0,0.0,0.0,7200000.0,6.2027397260273975,6.2027397260273975,86400000.0,354000.0,0.0011574074074074073
255,20190410,0,1000000.0,0,21,1000000.0,1,1219443.0,1295668.0,9787350.0,-9416596.0,1,2,2.0,0,4,20040116,3,0,1,1,2234,1,1169,3,20040101.0,0.0,0.0,17416338.48,15.282191780821918,15.282191780821918,208996061.76,370754.0,0.004784779156022313
345,20191206,5,2000000.0,0,21,2000000.0,1,2890775.0,2770421.0,19267978.0,-15345577.0,0,2,2.0,0,4,20051128,4,0,1,1,2073,12,1921,3,20041102.0,0.0,0.0,12068040.0,15.101369863013698,15.101369863013698,144816480.0,3922401.0,0.013810582883936967
2418,20190812,2,2000000.0,0,21,2000000.0,1,300.0,298.0,6761294.0,-6761294.0,1,3,0.0,0,0,20100713,3,0,1,1,1528,12,693,0,20180811.0,0.0,1125780.0,5760000.0,1.0027397260273974,1.0027397260273974,70245780.0,0.0,0.028471461203790464
3909,20200708,5,300000.0,0,21,300000.0,1,75942.0,155976.0,3154754.0,-3226519.0,1,3,0.0,0,0,20101109,4,0,1,1,701,12,1829,3,20190508.0,4.0,0.0,7200000.0,1.16986301369863,5.16986301369863,86400000.0,-71765.0,0.003472222222222222
5443,20191214,1,500000.0,0,21,500000.0,1,94128.0,253998.0,4362962.0,-4836300.0,0,4,1.0,0,4,20180920,4,0,1,1,2073,12,2457,3,20180903.0,1.7,0.0,7854000.0,1.2794520547945205,2.9794520547945202,94248000.0,-473338.0,0.005305152363975893
2519,20180726,4,3000000.0,0,21,3000000.0,1,200754.0,596424.0,2027794.0,-2317796.0,1,2,1.0,0,3,20111129,4,0,1,1,720,10,1474,3,20060101.0,0.0,4803840.0,3810480.0,12.572602739726028,12.572602739726028,50529600.0,-290002.0,0.05937114087584307
220,20200316,5,10000000.0,0,21,10000000.0,1,21339905.0,16071424.0,16030744.0,-5874800.0,1,2,3.0,0,4,20030709,4,0,1,0,1548,10,348,3,19971104.0,0.0,0.0,7560000.0,22.378082191780823,22.378082191780823,90720000.0,10155944.0,0.11022927689594356
6225,20191120,0,200000.0,0,21,200000.0,1,708.0,6448.0,516500.0,-516800.0,1,2,2.0,4,6,20181206,4,0,1,0,2291,11,932,2,20190516.0,0.0,0.0,1239600.0,0.5150684931506849,0.5150684931506849,14875200.0,-300.0,0.013445197375497472
3022,20190207,5,750000.0,0,21,750000.0,1,24683.0,32374.0,1500000.0,-1510000.0,0,4,0.0,0,0,20180523,4,0,1,1,2058,12,2536,3,20180521.0,0.0,0.0,3000000.0,0.7178082191780822,0.7178082191780822,36000000.0,-10000.0,0.020833333333333332
6673,20181225,2,500000.0,0,21,500000.0,1,22063.0,55126.0,2801111.0,-2402455.0,1,2,2.0,0,0,20160903,3,0,1,1,214,14,394,2,20160719.0,0.0,0.0,7212000.0,2.4356164383561643,2.4356164383561643,86544000.0,398656.0,0.005777408023664264
6950,20190516,5,3500000.0,0,21,3500000.0,1,1369711.0,595004.0,9017131.0,-7581559.0,0,3,0.0,0,5,20070725,4,0,1,1,620,9,134,3,20160510.0,3.0,0.0,13200000.0,3.0164383561643837,6.016438356164384,158400000.0,1435572.0,0.022095959595959596
1174,20180703,5,5000000.0,0,21,5000000.0,1,416487.0,4334998.0,21277631.0,-29685231.0,1,2,2.0,0,4,20070111,3,0,1,0,493,17,1644,0,20190409.0,2.5,0.0,14388000.0,-0.7671232876712328,1.7328767123287672,172656000.0,-8407600.0,0.02895931795014364
3058,20190701,0,50000.0,0,21,50000.0,1,52911.0,52954.0,674675.0,-668800.0,0,2,2.0,0,2,20180918,4,0,1,0,1991,10,730,3,20180905.0,0.0,0.0,1560000.0,0.8191780821917808,0.8191780821917808,18720000.0,5875.0,0.002670940170940171
393,20181126,1,200000.0,0,21,200000.0,1,1254401.0,1643124.0,4333547.0,-4393836.0,1,2,1.0,0,4,20070904,4,0,1,1,2256,24,381,3,20150112.0,1.0,2388000.0,4938000.0,3.873972602739726,4.873972602739726,61644000.0,-60289.0,0.003244435792615664
174,20190401,0,300000.0,0,21,300000.0,1,503402.0,221936.0,3629045.0,-3220003.0,0,0,1.0,0,0,20110115,3,0,1,1,613,5,1774,3,20161201.0,2.0,70000.0,5687760.0,2.3315068493150686,4.331506849315069,68323120.0,409042.0,0.00439090018137345
2080,20200526,4,600000.0,0,21,600000.0,1,7966.0,23397.0,8386048.0,-5990540.0,1,3,0.0,0,1,20130520,4,0,1,1,2330,12,282,2,20120201.0,0.0,0.0,4504332.0,8.32054794520548,8.32054794520548,54051984.0,2395508.0,0.011100425101879701
234,20180719,4,1000000.0,0,21,1000000.0,1,9762.0,22355.0,2087462.0,-2037542.0,0,2,2.0,0,2,20030922,4,0,1,1,2352,6,2283,3,20131202.0,0.0,0.0,4075524.0,4.63013698630137,4.63013698630137,48906288.0,49920.0,0.020447268457585658
618,20190507,5,2000000.0,0,21,2000000.0,1,115574.0,138326.0,4074836.0,-3582045.0,1,2,2.0,4,4,20140505,3,0,1,1,666,7,1643,2,20110525.0,0.0,0.0,6312936.0,7.956164383561644,7.956164383561644,75755232.0,492791.0,0.026400816777909147
2785,20200902,5,2000000.0,0,21,2000000.0,1,302616.0,187734.0,5473588.0,-4319806.0,0,3,0.0,0,0,20150908,4,0,1,1,1093,19,2537,3,20180207.0,2.0,0.0,5095956.0,2.56986301369863,4.56986301369863,61151472.0,1153782.0,0.03270567223631182
6015,20190301,3,1500000.0,0,21,1500000.0,1,987.0,499.0,2529000.0,-2375254.0,1,2,1.0,0,0,20120518,3,0,1,0,1976,12,670,0,20170701.0,0.0,0.0,9438000.0,1.6657534246575343,1.6657534246575343,113256000.0,153746.0,0.013244331426149608
1683,20181009,5,1000000.0,0,21,1000000.0,1,95859.0,105481.0,7558872.0,-7175769.0,1,2,2.0,0,0,20080126,4,0,1,1,1118,14,1397,0,20100830.0,0.0,667440.0,11066376.0,8.115068493150686,8.115068493150686,133463952.0,383103.0,0.007492659890664709
699,20200311,2,1500000.0,0,21,1500000.0,1,1522369.0,2496611.0,2820087.0,-5790605.0,1,2,2.0,0,4,20011214,4,0,1,0,2253,4,2128,3,20070301.0,0.0,1200000.0,7200000.0,13.038356164383561,13.038356164383561,87600000.0,-2970518.0,0.017123287671232876
5779,20191023,0,180000.0,0,21,180000.0,1,54383.0,9162.0,141835.0,-121000.0,1,3,0.0,2,4,20190725,3,0,1,0,408,14,2617,5,20190617.0,0.0,0.0,660000.0,0.3506849315068493,0.3506849315068493,7920000.0,20835.0,0.022727272727272728
2921,20190604,5,1100000.0,0,21,1100000.0,1,270393.0,586399.0,3871824.0,-4109298.0,1,3,0.0,0,0,20170727,4,0,1,1,17,12,921,3,20170901.0,0.3,0.0,7200000.0,1.7561643835616438,2.0561643835616437,86400000.0,-237474.0,0.01273148148148148
2361,20180517,0,2000000.0,0,21,1000000.0,1,143564.0,52570.0,7022536.0,-7022550.0,1,2,2.0,0,4,20100224,3,0,1,1,726,10,2399,3,19950901.0,0.0,0.0,11483556.0,22.723287671232878,22.723287671232878,137802672.0,-14.0,0.014513506675690584
2516,20200805,5,5200000.0,0,21,5200000.0,1,426436.0,416978.0,32743393.0,-25833737.0,1,2,3.0,0,4,20111114,3,0,1,1,1787,11,1974,0,20141124.0,3.0,10310688.0,16783872.0,5.701369863013698,8.7013698630137,211717152.0,6909656.0,0.024561070989656993
2222,20180208,1,100000.0,0,21,100000.0,1,444274.0,1321609.0,9496271.0,-9386643.0,1,2,2.0,0,4,19980701,4,0,1,1,1451,12,1765,3,20100201.0,0.0,0.0,12917040.0,8.024657534246575,8.024657534246575,155004480.0,109628.0,0.0006451426436190747
6197,20191212,5,1500000.0,0,21,1500000.0,1,176369.0,203082.0,16933960.0,-19030240.0,1,3,0.0,0,0,20181015,3,0,1,1,350,12,1695,0,20140801.0,0.0,0.0,14298000.0,5.367123287671233,5.367123287671233,171576000.0,-2096280.0,0.008742481465939292
753,20180908,5,2050000.0,0,21,2050000.0,1,58323.0,173079.0,6078165.0,-5195312.0,0,2,2.0,0,2,20020813,4,0,1,1,2422,14,1854,0,20020221.0,0.0,0.0,7891920.0,16.556164383561644,16.556164383561644,94703040.0,882853.0,0.021646612400193277
5456,20200909,1,1000000.0,0,21,1000000.0,1,117011.0,153795.0,3479546.0,-3526300.0,1,3,0.0,0,1,20190702,0,11,1,1,2474,23,650,0,20190401.0,0.0,13800000.0,9000000.0,1.4438356164383561,1.4438356164383561,121800000.0,-46754.0,0.008210180623973728
1218,20180823,5,1500000.0,0,21,1500000.0,1,27029.0,32971.0,6713517.0,-5620914.0,0,0,1.0,0,0,20120814,4,0,1,1,1504,19,592,3,20140505.0,0.0,0.0,6935280.0,4.304109589041096,4.304109589041096,83223360.0,1092603.0,0.018023785629419434
1006,20190513,5,740000.0,0,21,740000.0,1,47796.0,81388.0,2461219.0,-1756588.0,1,1,2.0,5,4,20060411,4,0,1,0,475,14,759,5,20051003.0,0.0,0.0,3060576.0,13.616438356164384,13.616438356164384,36726912.0,704631.0,0.020148712747752928
605,20190522,2,500000.0,0,21,500000.0,1,2167233.0,4397404.0,4899340.0,-9111436.0,1,2,3.0,0,4,20001013,4,0,1,1,714,12,1765,3,20000101.0,2.0,0.0,7465800.0,19.4,21.4,89589600.0,-4212096.0,0.005581004938073169
366,20200908,5,2000000.0,0,21,2000000.0,1,397752.0,419323.0,4062956.0,-2928592.0,1,2,2.0,0,0,20070227,4,0,1,1,2462,11,2020,0,20180901.0,2.0,0.0,5400000.0,2.021917808219178,4.021917808219178,64800000.0,1134364.0,0.030864197530864196
4102,20180409,0,100000.0,0,21,0.0,1,1419.0,12721.0,1325787.0,-670501.0,1,2,1.0,0,0,20130530,3,0,1,1,1433,4,847,0,20200112.0,5.0,2520000.0,1440000.0,-1.7616438356164383,3.2383561643835614,19800000.0,655286.0,0.005050505050505051
604,20191214,5,1500000.0,0,21,1500000.0,1,1294663.0,1515804.0,7829649.0,-8094741.0,1,0,1.0,0,3,20001013,4,0,1,1,1309,12,2159,3,20170220.0,3.0,0.0,10667040.0,2.813698630136986,5.813698630136987,128004480.0,-265092.0,0.011718339858104967
3180,20190521,0,50000.0,0,21,50000.0,1,434996.0,128660.0,1973760.0,-1842300.0,1,3,0.0,0,1,20190221,3,0,1,1,1660,12,2033,3,20190201.0,1.0,0.0,12000000.0,0.29863013698630136,1.2986301369863014,144000000.0,131460.0,0.00034722222222222224
6653,20190717,5,740000.0,0,21,740000.0,1,37679.0,49725.0,713966.0,-872101.0,0,3,0.0,5,1,20160130,3,0,1,0,2004,23,2041,5,20160125.0,2.0,0.0,1495800.0,3.4767123287671233,5.476712328767123,17949600.0,-158135.0,0.04122654543833846
3953,20200123,0,50000.0,0,21,50000.0,1,21.0,3.0,638644.0,-1149000.0,0,2,1.0,0,2,20120802,4,0,1,0,1023,23,1200,3,20120501.0,0.0,0.0,3000000.0,7.734246575342466,7.734246575342466,36000000.0,-510356.0,0.001388888888888889
1217,20180215,1,1000000.0,0,21,1000000.0,1,335649.0,732298.0,6815342.0,-7752548.0,1,2,2.0,0,4,20070202,4,0,1,1,334,12,1292,3,20080901.0,0.0,0.0,7596000.0,9.463013698630137,9.463013698630137,91152000.0,-937206.0,0.010970686326136563
4523,20190422,5,3800000.0,0,21,3800000.0,1,131067.0,144057.0,2760520.0,-2280302.0,0,2,1.0,0,6,20120717,4,0,1,1,828,1,1775,3,20171031.0,0.0,0.0,5819616.0,1.473972602739726,1.473972602739726,69835392.0,480218.0,0.05441367036358871
5242,20180917,5,2100000.0,0,21,2100000.0,1,77376.0,82771.0,1881973.0,-1889467.0,0,2,1.0,0,2,20160726,4,0,1,1,2073,12,1909,3,20160711.0,0.0,0.0,5561580.0,2.186301369863014,2.186301369863014,66738960.0,-7494.0,0.03146587840146146
3111,20180713,5,840000.0,0,21,840000.0,1,347.0,952.0,748600.0,-748800.0,1,2,1.0,4,0,20170413,4,0,1,0,464,14,724,2,20190503.0,2.0,0.0,1800000.0,-0.8054794520547945,1.1945205479452055,21600000.0,-200.0,0.03888888888888889
